tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,kota
2021-01-23,24.6,30.2,26.1,,10.6,2,3,350,Semarang
2021-01-24,24.6,29,26.7,90,0,,9,270,Semarang
2021-01-25,24,30.4,27.2,86,5.2,2.5,4,310,Semarang
2021-01-26,25,30.6,26.6,87,0,7.1,4,360,Semarang
2021-01-27,24.4,30.2,26.1,91,12,4.1,4,260,Semarang
2021-01-28,24.2,30.4,26.4,90,10.2,0.5,4,260,Semarang
2021-01-29,24.6,27.6,25.6,94,8.7,3.2,5,320,Semarang
2021-01-30,24.4,26.2,25.3,93,16.9,0,5,320,Semarang
2021-01-31,23.2,29.8,25.5,96,24.9,0.5,7,250,Semarang
2021-02-01,23.8,30.2,26.8,90,12.7,4.7,9,270,Semarang
2021-02-02,24.6,30,27,90,6.7,6.2,7,270,Semarang
2021-02-03,24.2,29.4,26.8,90,5,3.3,10,290,Semarang
2021-02-04,24,27.4,,,71,,5,270,Semarang
2021-02-05,24,29,,,29,,5,270,Semarang
2021-02-06,23.8,28,,,173.5,,5,270,Semarang
2021-02-07,24.8,27.6,26.1,94,42.1,0,5,250,Semarang
2021-02-08,23.8,27.6,25.2,96,41.1,0,6,280,Semarang
2021-02-09,24,,26.8,90,33.7,0.2,5,300,Semarang
2021-02-10,25.6,30.2,27,94,6.2,6.8,6,270,Semarang
2021-02-11,24.8,31.2,27.3,90,4,1.6,6,350,Semarang
2021-02-12,25,30.8,27.5,91,20.6,5.2,5,320,Semarang
2021-02-13,24.8,31,27.3,92,10.2,5.9,7,290,Semarang
2021-02-14,25.8,29.6,27.2,91,0,4.2,6,330,Semarang
2021-02-15,24.2,29.6,27,92,16.4,1.8,5,300,Semarang
2021-02-16,24.6,29.2,27.4,88,5.5,6,5,300,Semarang
2021-02-17,24.4,29.2,26.7,93,5.2,4,3,300,Semarang
2021-02-18,24.4,29.8,26.8,92,0,4.6,9,320,Semarang
2021-02-19,24,27.4,25,94,4.2,5,6,280,Semarang
2021-02-20,24.2,29.8,25.8,92,18.9,0,8,270,Semarang
2021-02-21,24.6,31.6,27.4,89,1.4,2.6,6,270,Semarang
2021-02-22,25.6,30.8,27.4,90,1,6,5,280,Semarang
2021-02-23,23.8,31.2,26,91,0.8,3.3,5,350,Semarang
2021-02-24,24.8,30.2,26.7,91,66.5,4.1,5,270,Semarang
2021-02-25,20.8,28.2,25.2,95,62.9,1.2,5,260,Semarang
2021-02-26,23.2,30.6,26.4,92,54.4,0,7,290,Semarang
2021-02-27,23.4,31,28,88,0.2,6.6,4,270,Semarang
2021-02-28,24.8,29.4,27,90,1,7.4,3,360,Semarang
2021-03-01,24.8,30.8,27.5,90,0.3,1.6,3,360,Semarang
2021-03-02,24.6,31.2,27.8,90,0,,5,270,Semarang
2021-03-03,25,31,27.3,93,0,3.7,5,340,Semarang
2021-03-04,25,31.2,26.8,92,0,6.8,6,360,Semarang
2021-03-05,24.8,31.2,27.1,93,4.5,3.2,5,270,Semarang
2021-03-06,25.6,30.8,27.9,89,0,6.3,5,310,Semarang
2021-03-07,25.4,30.6,26.9,91,0,7.7,6,280,Semarang
2021-03-08,24.2,30.2,27.2,91,13.4,5.1,5,330,Semarang
2021-03-09,24.2,30.3,27.1,90,8.4,3.9,7,290,Semarang
2021-03-10,24.2,29.4,26.8,93,2.3,5.1,4,270,Semarang
2021-03-11,25,30.8,27.6,91,0,1.9,6,270,Semarang
2021-03-12,25.4,31,27.5,91,0,8.9,4,320,Semarang
2021-03-13,25,30.8,26.2,96,1.7,6.5,3,340,Semarang
2021-03-14,24.2,30.8,26.8,92,20,1.8,5,340,Semarang
2021-03-15,25,29.6,27.2,92,4,8.2,3,270,Semarang
2021-03-16,24,30.2,27.9,92,3,5.8,6,270,Semarang
2021-03-17,23.6,31.6,27.8,86,0.3,4.3,5,340,Semarang
2021-03-18,25.4,31.6,28.2,85,,8.8,4,360,Semarang
2021-03-19,26,31.4,28,85,1.8,8.4,4,320,Semarang
2021-03-20,25.2,31.2,27.7,84,0,6.9,4,360,Semarang
2021-03-21,26,31.2,28.1,84,0,8.5,5,20,Semarang
2021-03-22,25.4,30.6,27.6,86,19.3,6.4,5,340,Semarang
2021-03-23,25.2,31.2,27.9,85,0,6.8,7,340,Semarang
2021-03-24,26,30.8,28.4,85,0,7.1,5,360,Semarang
2021-03-25,25.8,30.4,27.9,86,0,9.6,5,200,Semarang
2021-03-26,25.8,32,28.3,86,6.5,7.9,4,350,Semarang
2021-03-27,26.2,31.8,28.4,86,0,5.6,4,350,Semarang
2021-03-28,25.8,32,28.1,86,,7.1,6,360,Semarang
2021-03-29,25.4,32.2,28.2,86,18.5,7.7,5,330,Semarang
2021-03-30,24.4,30.8,27.1,90,13.5,7,4,330,Semarang
2021-03-31,25,31.6,28,85,4.2,4.2,4,340,Semarang
2021-04-01,26.4,31.4,28.3,87,20,8,8,360,Semarang
2021-04-02,26,31.4,28.6,86,0,6,4,320,Semarang
2021-04-03,25.6,31.6,28.3,83,0,5.8,8,280,Semarang
2021-04-04,25.8,31.2,28.5,83,0,6.9,5,340,Semarang
2021-04-05,26.6,30.8,29.1,78,0,8.7,5,280,Semarang
2021-04-06,25.2,31.6,28.7,84,3,3.3,7,300,Semarang
2021-04-07,23.4,30,27.1,88,8,5,4,280,Semarang
2021-04-08,25.6,31.2,27.1,89,0.5,0.5,8,330,Semarang
2021-04-09,24.4,31.8,28.1,84,8.5,8.2,7,260,Semarang
2021-04-10,25.6,31.2,28.2,84,0,8.6,4,320,Semarang
2021-04-11,26,32.6,28.7,81,0,7,4,330,Semarang
2021-04-12,24.6,31.8,27.5,90,17,6.2,4,360,Semarang
2021-04-13,25.4,30.8,27.8,86,3.4,6.2,5,340,Semarang
2021-04-14,25.4,30.8,27.6,84,0,8.7,4,170,Semarang
2021-04-15,25.8,32.2,28.5,81,4.7,6,6,20,Semarang
2021-04-16,26.2,32,28.7,79,0,7.5,5,340,Semarang
2021-04-17,25.2,32.4,28.4,,,,6,300,Semarang
2021-04-18,25.2,31.4,28.2,81,2,8.7,3,350,Semarang
2021-04-19,24.8,32.6,28.3,84,15.3,9.5,3,270,Semarang
2021-04-20,25.4,32.6,28.1,82,12.6,8.1,4,340,Semarang
2021-04-21,23.6,34.4,28,74,0,9.9,6,110,Semarang
2021-04-22,24.8,33.6,28.3,74,0,10,6,350,Semarang
2021-04-23,25.4,31.8,28.3,80,0,10.3,5,340,Semarang
2021-04-24,25.2,33.4,28.4,78,0,9.4,5,100,Semarang
2021-04-25,24.8,32.6,28.2,82,30.4,5.1,4,60,Semarang
2021-04-26,26.4,33.4,29.8,75,0,5.7,7,80,Semarang
2021-04-27,26.8,33.8,29.4,79,0,10.1,5,110,Semarang
2021-04-28,26.2,30.2,28,86,6.3,7.9,3,60,Semarang
2021-04-29,25.2,32.4,28,82,0,0.2,4,360,Semarang
2021-04-30,24.4,33.2,28.8,80,0,9.9,5,350,Semarang
2021-05-01,,33.6,28.7,,,,5,110,Semarang
2021-05-02,27,34.2,29.9,80,0,9,5,120,Semarang
2021-05-03,27,33.4,29.9,76,0,9.6,5,140,Semarang
2021-05-04,26.4,34.2,29.7,76,0,8.6,4,120,Semarang
2021-05-05,26.6,32.6,28.7,82,1.5,9.3,6,140,Semarang
2021-05-06,25.4,33.2,28.4,82,29,4.6,4,100,Semarang
2021-05-07,26.2,31.6,28.2,86,0.5,8,4,320,Semarang
2021-05-08,25.8,31.8,27.9,86,0,5.9,5,110,Semarang
2021-05-09,24.2,33.4,28.6,75,0.3,1,6,45,Semarang
2021-05-10,24.4,33.6,29.4,73,0,10.6,6,60,Semarang
2021-05-11,26.8,34.4,30.8,73,0,10.5,5,110,Semarang
2021-05-12,26.6,34,30.1,75,3.9,10.4,6,80,Semarang
2021-05-13,25.6,33.6,29.2,77,0,8.5,5,130,Semarang
2021-05-14,25.6,33.6,30.1,75,0,5.9,7,70,Semarang
2021-05-15,26.6,33.4,29,81,0,9.3,5,10,Semarang
2021-05-16,26,33.6,29.6,78,0.4,7.5,6,40,Semarang
2021-05-17,25.6,33.6,29,80,0,9.2,5,200,Semarang
2021-05-18,25.4,32.2,28.2,84,79.3,8.6,3,360,Semarang
2021-05-19,25.6,32.2,28.2,84,0,5,6,90,Semarang
2021-05-20,26,32.8,27.5,88,1,1.6,8,180,Semarang
2021-05-21,23.4,33.4,28.6,84,41,6.6,4,90,Semarang
2021-05-22,26.6,33.6,28.8,80,0,8.9,4,300,Semarang
2021-05-23,25.6,34.4,28.2,85,,6.3,4,360,Semarang
2021-05-24,23.4,33.4,28.8,82,0,6.8,5,80,Semarang
2021-05-25,21.8,32.2,28,80,0,7.1,3,20,Semarang
2021-05-26,25.2,32.6,29.2,78,0,3.5,6,120,Semarang
2021-05-27,25.6,32.6,29.8,72,0,9.3,6,110,Semarang
2021-05-28,26.4,32.6,29.7,74,0,10.4,5,150,Semarang
2021-05-29,25.4,33.4,28.3,86,0,,6,350,Semarang
2021-05-30,24.8,32.8,28,86,48,6.8,6,320,Semarang
2021-05-31,26.8,33,29.2,76,,8,4,270,Semarang
2021-06-01,26,32.2,28.5,80,0,8.6,6,340,Semarang
2021-06-02,26.6,32.6,28.8,81,0.5,8.7,6,100,Semarang
2021-06-03,27.6,33,29.7,77,0,6.9,5,130,Semarang
2021-06-04,27.4,34,30.1,73,0,8.3,6,130,Semarang
2021-06-05,27,33.6,29.8,73,0,9.6,5,110,Semarang
2021-06-06,27.4,33.4,29.5,73,,9.8,6,20,Semarang
2021-06-07,26,32,28.6,77,0.2,9.1,4,330,Semarang
2021-06-08,26,32.6,28.7,75,0,0,4,350,Semarang
2021-06-09,25.4,32.8,28.4,78,0,9.5,6,40,Semarang
2021-06-10,25.4,33.2,29.1,77,3.6,7,5,40,Semarang
2021-06-11,25.4,33.2,28.4,79,13.5,8.5,5,45,Semarang
2021-06-12,26,32.8,28.6,76,0,9.2,6,90,Semarang
2021-06-13,26.8,33,29.8,68,0,8.8,6,130,Semarang
2021-06-14,26,32.2,28.4,73,0,10,5,120,Semarang
2021-06-15,26.6,32.4,28.5,78,0,3.1,5,350,Semarang
2021-06-16,26.2,33,27.3,,0,4.1,4,140,Semarang
2021-06-17,25.4,28.4,26.8,83,,0,4,350,Semarang
2021-06-18,24.6,32.6,28,77,,1.7,5,360,Semarang
2021-06-19,24.4,32.8,26.5,88,0.5,8.4,4,20,Semarang
2021-06-20,24,32.2,27,84,13.3,1.3,4,350,Semarang
2021-06-21,23.8,31.4,26.7,84,26.9,7.3,5,60,Semarang
2021-06-22,24.2,32.6,27.9,79,1.1,6.9,5,70,Semarang
2021-06-23,25,32.2,27.5,82,9,7.6,6,120,Semarang
2021-06-24,25.2,29.4,26.2,87,5,6.2,3,290,Semarang
2021-06-25,24,32.2,27.8,79,42.5,1,4,120,Semarang
2021-06-26,26.4,33.2,28.9,78,0,7.4,4,130,Semarang
2021-06-27,25.6,33.2,28.9,82,0,6.9,4,120,Semarang
2021-06-28,25.6,31.2,27,84,0.3,10.3,6,90,Semarang
2021-06-29,24,33,28,76,18,1.8,6,60,Semarang
2021-06-30,25.2,32.8,28.6,76,0,8.6,4,80,Semarang
2021-07-01,25.4,32.6,28.6,75,0,7.3,6,100,Semarang
2021-07-02,24.4,32,27.9,75,0,7.1,3,120,Semarang
2021-07-03,25,32.8,28.1,70,0,8.5,5,360,Semarang
2021-07-04,24.2,34,28.6,72,0,7.2,4,50,Semarang
2021-07-05,25,34,28.6,70,0,8.6,5,140,Semarang
2021-07-06,22.6,33.4,28.6,54,0,9.6,6,120,Semarang
2021-07-07,22.4,33.4,27.8,63,0,10.5,5,360,Semarang
2021-07-08,23.6,33.6,27.8,74,0,10.4,6,350,Semarang
2021-07-09,25.4,33.4,28.7,76,0,9.1,4,150,Semarang
2021-07-10,26.6,33.6,29.6,72,0,6.4,5,90,Semarang
2021-07-11,27.4,33.4,29.8,69,0,9,7,80,Semarang
2021-07-12,24.4,33,28.3,70,0,9.6,7,110,Semarang
2021-07-13,22.6,34.6,27.9,63,0,9,5,110,Semarang
2021-07-14,25,32.6,28.5,66,0,10,5,100,Semarang
2021-07-15,24.4,33,28.5,65,0,3.9,5,150,Semarang
2021-07-16,23.2,32,27,69,0,10,5,100,Semarang
2021-07-17,22.3,32.8,27.1,74,0,5.4,4,100,Semarang
2021-07-18,25,34.6,28.3,77,0,7.7,6,110,Semarang
2021-07-19,25,33.6,28.6,78,9.2,9.2,8,340,Semarang
2021-07-20,27,34.4,29.7,72,0,10.2,8,110,Semarang
2021-07-21,26.6,33.4,28.8,70,0,10.8,4,270,Semarang
2021-07-22,26.2,32.6,28.7,77,0,9.1,4,160,Semarang
2021-07-23,26.6,34,29,71,,3.9,5,140,Semarang
2021-07-24,24.2,34.4,28.2,77,5.3,6.5,6,350,Semarang
2021-07-25,22.8,34.6,29.4,58,0,10,6,120,Semarang
2021-07-26,22.6,33.2,27.6,67,0,10.7,5,100,Semarang
2021-07-27,20.8,33.6,27.6,62,0,10.7,5,90,Semarang
2021-07-28,20.4,34.2,27.7,62,0,10.6,5,110,Semarang
2021-07-29,22.2,34.6,28,72,,10,4,130,Semarang
2021-07-30,23.6,33.4,28,74,0,10.4,4,350,Semarang
2021-07-31,24,32.4,27.9,78,0,10.4,5,360,Semarang
2021-08-01,24,33.8,28.4,77,1,7.7,4,100,Semarang
2021-08-02,24.6,32.8,27.9,80,0,8.1,4,340,Semarang
2021-08-03,24.4,32.8,27.9,82,6.3,8.4,3,310,Semarang
2021-08-04,25,34.2,28.6,76,0,6.8,6,110,Semarang
2021-08-05,25.8,33.8,29.1,71,0,8.2,6,80,Semarang
2021-08-06,25.8,33.6,29,66,0,10.4,4,350,Semarang
2021-08-07,24.6,33.4,29.5,72,0,10,5,80,Semarang
2021-08-08,26.4,33.6,29.4,74,0,9.3,7,90,Semarang
2021-08-09,26.8,34.8,29.3,76,0,9.4,6,130,Semarang
2021-08-10,26,34,29.2,73,0,9.7,4,100,Semarang
2021-08-11,25.2,34.2,29,63,0,9.3,5,120,Semarang
2021-08-12,23.6,34.8,27.5,75,0,10.6,4,270,Semarang
2021-08-13,24.8,33,28.4,76,0,6.5,4,10,Semarang
2021-08-14,23.8,33.6,28,80,21.8,9,6,100,Semarang
2021-08-15,25,33.8,29,73,0.4,8.7,6,130,Semarang
2021-08-16,25.2,34.2,28.5,77,0,10.6,7,90,Semarang
2021-08-17,25.4,34.4,29.1,70,0,9.9,4,120,Semarang
2021-08-18,25.2,33.2,28,75,0,10.1,4,350,Semarang
2021-08-19,25.8,31.8,27.6,83,0,10.8,5,360,Semarang
2021-08-20,24,33.6,28.4,73,15.4,5.3,5,110,Semarang
2021-08-21,25.6,33.4,28.7,72,0,8.7,4,320,Semarang
2021-08-22,23.8,32.8,27.4,82,0.4,6.4,5,320,Semarang
2021-08-23,24.6,34.6,28.7,78,0,9.8,6,110,Semarang
2021-08-24,24.8,33.8,28.9,70,0,10,6,130,Semarang
2021-08-25,22.8,34,28.4,72,0,10,4,80,Semarang
2021-08-26,23.2,34.2,28.2,74,0,8.8,4,330,Semarang
2021-08-27,23.4,34.2,28.2,70,0,9.6,6,340,Semarang
2021-08-28,24.2,34.4,28.6,73,0,9.8,8,170,Semarang
2021-08-29,25.2,35,29.3,76,17.2,9.5,6,110,Semarang
2021-08-30,25,34.4,28.8,77,0,9,6,340,Semarang
2021-08-31,25.6,34.8,29.6,73,,6.8,5,45,Semarang
2021-09-01,25.2,33.8,28.7,77,0,8.4,4,340,Semarang
2021-09-02,25,35,29.2,69,0,10.5,7,130,Semarang
2021-09-03,19,33.4,28.7,71,0,8.8,3,130,Semarang
2021-09-04,24,33,28.6,71,0,7,6,340,Semarang
2021-09-05,25.6,32.4,28.4,78,0,9.6,4,10,Semarang
2021-09-06,26,33.8,29.2,75,0,0.5,8,360,Semarang
2021-09-07,27.2,34,29.7,74,0,9.6,5,50,Semarang
2021-09-08,24.6,35.2,28.6,82,13.7,9.7,8,130,Semarang
2021-09-09,23,33.8,28.1,70,2.8,8.5,5,280,Semarang
2021-09-10,23,34,28.7,80,0,9.5,6,360,Semarang
2021-09-11,26,31.6,27.8,84,0,9.3,6,340,Semarang
2021-09-12,25.2,33.2,28.6,79,8.8,3.7,5,50,Semarang
2021-09-13,26.2,33,29.9,74,0.2,6.4,8,110,Semarang
2021-09-14,27.6,32.2,27.8,82,0,8.1,5,110,Semarang
2021-09-15,24,33.6,28.1,78,14.8,3.2,7,70,Semarang
2021-09-16,25.2,32.8,28.4,78,0,9.8,4,340,Semarang
2021-09-17,24,35.2,28.3,80,10.6,10.3,8,90,Semarang
2021-09-18,24.8,35.6,29.5,69,0,9.8,6,80,Semarang
2021-09-19,25.2,35.2,29.5,70,0,10.7,7,150,Semarang
2021-09-20,24.4,33,28.7,72,0,9.8,5,300,Semarang
2021-09-21,24.6,34.2,27.9,78,24.4,10.1,4,50,Semarang
2021-09-22,23.2,32.8,28.5,70,7.2,6.4,9,90,Semarang
2021-09-23,26.6,34.2,29.8,67,0.2,6.2,6,130,Semarang
2021-09-24,26,33.6,29.5,71,0.3,8.4,4,130,Semarang
2021-09-25,26.4,34.2,29.2,73,0.3,,6,360,Semarang
2021-09-26,24.2,32.2,27.4,83,69,9.4,6,70,Semarang
2021-09-27,24.8,33.4,28.4,80,10.5,5.8,4,90,Semarang
2021-09-28,25.2,33.8,28.8,81,36,8.3,3,280,Semarang
2021-09-29,25,35.2,29.4,69,0,9,6,100,Semarang
2021-09-30,25.2,35.4,30.1,68,0,10.1,7,120,Semarang
2021-10-01,26.6,33.8,29.8,73,0,10.6,5,310,Semarang
2021-10-02,25.2,32.8,29.1,73,0,7.2,4,330,Semarang
2021-10-03,25.2,32.8,28.8,74,0,6.8,4,340,Semarang
2021-10-04,25.8,32.6,28.5,74,0,9.3,5,180,Semarang
2021-10-05,25.2,32.8,28.6,77,,6.1,4,350,Semarang
2021-10-06,24.8,32.8,28.8,70,0,0,4,330,Semarang
2021-10-07,24.2,33.6,28.2,73,0,7.2,5,350,Semarang
2021-10-08,24.8,33.2,28.3,79,0,8.8,4,350,Semarang
2021-10-09,24.4,32.8,29,75,2.3,9.3,5,350,Semarang
2021-10-10,25,35.6,29.1,75,0,9.8,4,360,Semarang
2021-10-11,26,34.2,29.6,74,0,10.6,5,350,Semarang
2021-10-12,24.8,36,29.2,71,0,8.7,6,110,Semarang
2021-10-13,25.4,33.4,29.5,71,0,11.4,6,250,Semarang
2021-10-14,25.6,34.8,29.7,69,0,10.4,3,45,Semarang
2021-10-15,26,35,29.6,76,0,7.4,6,90,Semarang
2021-10-16,25.8,35,30.7,72,0,7.5,4,130,Semarang
2021-10-17,26.4,34,29.9,77,4.7,6.3,5,330,Semarang
2021-10-18,25.4,33.2,28.1,83,7.7,9,5,130,Semarang
2021-10-19,25.2,31.8,28.5,81,0.4,3.3,4,310,Semarang
2021-10-20,25.8,33,29.5,80,0,6.6,5,330,Semarang
2021-10-21,26,32.6,29.3,82,10.2,9.5,5,350,Semarang
2021-10-22,24.8,33.2,27.6,86,15,9.8,4,340,Semarang
2021-10-23,25,34.8,29.3,78,12.3,9.1,4,140,Semarang
2021-10-24,26,32.2,29.1,81,9.3,7,5,90,Semarang
2021-10-25,26,33.2,29.5,80,0,0,5,280,Semarang
2021-10-26,23.4,34.6,29.2,76,34.3,9.8,4,360,Semarang
2021-10-27,26.4,34,29.1,78,0.3,8.8,6,30,Semarang
2021-10-28,26.2,33.8,29.7,75,1.7,7.7,6,350,Semarang
2021-10-29,26.4,32.2,28.5,84,3.1,7.3,6,250,Semarang
2021-10-30,26.4,32,28,84,8.4,4.7,4,250,Semarang
2021-10-31,26.4,33.4,28.6,84,9.4,6,6,330,Semarang
2021-11-01,25,32.4,28.4,82,32,6.6,5,350,Semarang
2021-11-02,25.4,31.8,27.6,85,3.4,5.8,3,360,Semarang
2021-11-03,25.2,31.8,28.4,82,3,4.6,6,310,Semarang
2021-11-04,26.2,32.8,27.9,85,0,8.7,5,260,Semarang
2021-11-05,22.8,31.4,28,84,110.8,8,4,340,Semarang
2021-11-06,26.2,32.4,29.8,78,0,4.5,5,10,Semarang
2021-11-07,26.4,32.4,29.4,81,3.6,7.9,5,340,Semarang
2021-11-08,24.4,32,28.5,83,1.8,7.5,5,360,Semarang
2021-11-09,26.6,32.2,29,82,0,4.7,5,340,Semarang
2021-11-10,25.4,31.4,27.4,89,9.4,4.1,3,360,Semarang
2021-11-11,24.8,31,27.9,85,42.4,5.6,4,260,Semarang
2021-11-12,25.6,30.6,26.9,87,0.5,1.2,3,330,Semarang
2021-11-13,24.4,31.4,27.8,85,30.6,0.5,5,320,Semarang
2021-11-14,25.2,31,28,84,19.1,8.4,4,150,Semarang
2021-11-15,25.4,29.2,26.1,92,0,2.9,4,250,Semarang
2021-11-16,24,30.6,26.8,86,53.2,0,4,200,Semarang
2021-11-17,24.4,32.4,27.9,80,0.6,2.3,5,360,Semarang
2021-11-18,25.2,32,28.1,81,4,5.1,5,320,Semarang
2021-11-19,26,31.6,28.3,83,0,7.5,5,360,Semarang
2021-11-20,24.8,30,27.1,88,2.8,5.6,4,110,Semarang
2021-11-21,25.6,31.4,28.2,84,0,0,5,340,Semarang
2021-11-22,25.4,30.4,27.7,86,0.8,4.1,5,310,Semarang
2021-11-23,24.8,31,27.9,86,4.1,3.5,5,350,Semarang
2021-11-24,25.2,30.6,27.8,84,4.1,3.5,4,280,Semarang
2021-11-25,26,31.4,27.7,87,0.4,2.3,5,340,Semarang
2021-11-26,24.8,31.4,27.2,86,1.1,4,6,360,Semarang
2021-11-27,24.2,30.6,27.3,86,15.9,2.5,5,360,Semarang
2021-11-28,25,28.4,26.8,90,1.6,3.8,3,330,Semarang
2021-11-29,25,31.4,27.8,82,0,0,7,45,Semarang
2021-11-30,25.2,31.4,28.1,80,4.5,7.1,5,45,Semarang
2021-12-01,23.8,31.4,27.6,79,1.8,8.2,5,360,Semarang
2021-12-02,25,32.2,28.4,79,0,6.5,5,310,Semarang
2021-12-03,25.6,30.8,28.3,85,3.2,6,4,350,Semarang
2021-12-04,25.4,30.6,27.7,87,1.1,0.9,5,320,Semarang
2021-12-05,25,30.4,26.9,86,3.1,1.6,6,290,Semarang
2021-12-06,24.4,30.2,27,91,3.8,0.2,5,300,Semarang
2021-12-07,24.6,31,27.5,84,6,0,6,310,Semarang
2021-12-08,25.6,31.8,28.3,83,0.6,2.8,8,300,Semarang
2021-12-09,25.8,31.6,28.4,82,0,5.6,7,280,Semarang
2021-12-10,25.8,31,27.5,84,0,5.3,6,300,Semarang
2021-12-11,25,31,27.8,84,3.7,2.3,5,290,Semarang
2021-12-12,25.4,31.8,29.2,80,0.6,2.3,5,340,Semarang
2021-12-13,26.4,31.6,28.7,85,0,7,4,350,Semarang
2021-12-14,26,31.6,28.4,82,,7.8,5,220,Semarang
2021-12-15,26.4,31.2,27.4,90,0.8,6.2,5,360,Semarang
2021-12-16,24.2,32,27.7,86,12.8,4.6,4,330,Semarang
2021-12-17,24.6,32,28.3,84,4,3.6,4,350,Semarang
2021-12-18,26.6,31.8,28.3,88,3.3,7.8,4,330,Semarang
2021-12-19,25.2,32.2,28.5,83,2.9,3.4,5,360,Semarang
2021-12-20,26.2,31.2,28,85,0.9,8.3,6,340,Semarang
2021-12-21,25.6,29.4,26.5,90,5.8,2.1,3,120,Semarang
2021-12-22,23.4,31.2,27.8,84,3.1,0,4,330,Semarang
2021-12-23,25.8,32.2,28.4,80,0,9,5,360,Semarang
2021-12-24,24.2,31.2,27.4,86,22.2,5.6,4,350,Semarang
2021-12-25,26,31.2,27.8,84,0,7.1,4,360,Semarang
2021-12-26,24.8,32,27.3,86,11,3,5,330,Semarang
2021-12-27,25,31.2,26.9,86,5.5,6.2,11,250,Semarang
2021-12-28,23.8,30.8,27.6,84,56.8,3.1,7,320,Semarang
2021-12-29,25.2,31.2,27.7,84,8.1,5.3,5,330,Semarang
2021-12-30,25,31,28,83,0,5.7,5,360,Semarang
2021-12-31,25.2,31,26.8,86,11.5,3.2,5,340,Semarang
2022-01-01,23.4,30.8,27.8,80,68.5,5.7,5,350,Semarang
2022-01-02,24.6,31.2,27.6,84,0.2,5.7,5,350,Semarang
2022-01-03,25.4,31.4,28.1,83,0,6.6,4,330,Semarang
2022-01-04,24.4,31.8,28.2,78,0,6,4,340,Semarang
2022-01-05,25.2,30.8,27.8,79,0,7.1,4,360,Semarang
2022-01-06,25.6,31,27.1,84,2,6.5,4,360,Semarang
2022-01-07,23,31,26.9,86,58.8,4.5,5,350,Semarang
2022-01-08,25,30.8,27.7,83,0.4,5.7,5,360,Semarang
2022-01-09,26,29.8,27.5,87,1.2,7,4,290,Semarang
2022-01-10,25.2,31,27.3,87,4,0,5,320,Semarang
2022-01-11,25.4,31.2,26.8,88,1,6.9,8,300,Semarang
2022-01-12,24.4,29.6,26.4,88,23.5,5.2,6,270,Semarang
2022-01-13,25,30.6,26.4,86,0.2,0,10,330,Semarang
2022-01-14,24.8,30.2,27.1,83,16.3,3.1,8,330,Semarang
2022-01-15,25.2,29,27.1,84,0,1,6,250,Semarang
2022-01-16,25.6,28.8,26.7,89,10.5,0.6,6,270,Semarang
2022-01-17,25.2,31.6,27.6,83,0.8,0,6,350,Semarang
2022-01-18,22.8,30.8,26.9,86,60.5,5.6,8,300,Semarang
2022-01-19,24.4,30.4,27.1,86,4.6,3.2,7,280,Semarang
2022-01-20,24.2,29.8,26.2,91,50,7,6,320,Semarang
2022-01-21,23.4,30.6,26.8,86,2.4,1.1,5,320,Semarang
2022-01-22,25.4,31.4,28.2,82,11.6,6.9,8,320,Semarang
2022-01-23,25.4,31,27.6,85,0,0,6,320,Semarang
2022-01-24,24.8,31.8,28.1,83,0.8,5.1,5,330,Semarang
2022-01-25,25.4,31.6,28.3,79,0,9.4,7,180,Semarang
2022-01-26,25.2,30.6,27.3,87,1.7,6.2,11,290,Semarang
2022-01-27,24.8,31.4,27.5,86,10.3,3.7,8,320,Semarang
2022-01-28,25.4,31.8,27.9,80,0,5.4,5,330,Semarang
2022-01-29,25.6,32,28.2,82,,5.9,7,350,Semarang
2022-01-30,26,32.4,28.7,81,0,6.2,6,330,Semarang
2022-01-31,25.8,30.4,27.6,82,0,7.2,7,330,Semarang
2022-02-01,25.2,31.8,27.2,86,3.3,1.4,9,270,Semarang
2022-02-02,23.2,31.2,27.4,86,7.6,6.4,7,290,Semarang
2022-02-03,25.2,31.8,28.4,80,0,5.3,5,290,Semarang
2022-02-04,25.8,31.6,28,82,0,6.9,7,290,Semarang
2022-02-05,25.4,30.4,26.1,91,4.2,4.4,6,270,Semarang
2022-02-06,25,30.8,27.3,86,24.9,0.3,10,300,Semarang
2022-02-07,23.4,28.2,25.3,93,33,5.8,4,280,Semarang
2022-02-08,23.4,30.4,26.9,86,4.4,0,10,290,Semarang
2022-02-09,24.6,31.6,27.2,84,15.2,1.2,8,290,Semarang
2022-02-10,23.8,30.8,27.2,84,5,6.7,7,280,Semarang
2022-02-11,24.6,31.4,27.9,82,52.5,3.2,6,310,Semarang
2022-02-12,24.6,30.4,27,89,10.2,5.5,6,310,Semarang
2022-02-13,24,30.4,26.7,89,41.7,5,6,310,Semarang
2022-02-14,24.2,33.2,27.3,82,3,1.1,4,100,Semarang
2022-02-15,24.2,31.6,27.7,85,24.4,4.4,3,60,Semarang
2022-02-16,25.8,34.4,28.1,83,0,2.2,7,110,Semarang
2022-02-17,24.4,32.6,27.2,87,6.4,8.9,5,90,Semarang
2022-02-18,24.2,27,25.5,94,32.7,6,4,80,Semarang
2022-02-19,24,31.2,27.5,82,28.5,0,4,300,Semarang
2022-02-20,25.4,31.6,27.7,86,,9.1,4,350,Semarang
